"UF","cod_Inst","cod_Curso","cor_raca","renda_num","renda_valor","renda","cota","ensino_medio","motivo","nome_curso"
25,2564,120777,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Baixa concorrência","Geografia (Licenciatura)"
25,2564,120777,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Renda","Todo escola pública","Outro","Geografia (Licenciatura)"
25,2564,120777,"Branca",1,"até R$ 1.405,50","Baixíssima","Outra cota","Todo escola pública","Valorização Profissional","Geografia (Licenciatura)"
25,2564,120777,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Geografia (Licenciatura)"
25,2564,120777,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Geografia (Licenciatura)"
25,2564,120777,"Parda",1,"até R$ 1.405,50","Baixíssima","Étnico-racial","Todo escola pública","Outro","Geografia (Licenciatura)"
25,2564,120777,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Geografia (Licenciatura)"
25,2564,120777,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Outro","Geografia (Licenciatura)"
25,2564,120777,"Preta",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Geografia (Licenciatura)"
25,2564,120777,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Inserção no Mercado de Trabalho","Geografia (Licenciatura)"
25,2564,120777,"Preta",4,"R$ 4.216,51 a R$ 5.622,00","Média","Étnico-racial","Todo escola pública","Outro","Geografia (Licenciatura)"
25,2564,120777,"Amarela",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Baixa concorrência","Geografia (Licenciatura)"
25,2564,120777,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Baixa concorrência","Geografia (Licenciatura)"
25,2564,120777,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Mais de uma cota","Todo escola pública","Vocação","Geografia (Licenciatura)"
25,2564,120777,"Preta",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola particular","Outro","Geografia (Licenciatura)"
25,2564,120777,"Amarela",4,"R$ 4.216,51 a R$ 5.622,00","Média","Escola pública","Todo escola pública","Inserção no Mercado de Trabalho","Geografia (Licenciatura)"
25,2564,120777,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Geografia (Licenciatura)"
25,2564,120777,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Étnico-racial","Todo escola pública","Outro","Geografia (Licenciatura)"
25,2564,120777,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","Geografia (Licenciatura)"
25,2564,120777,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Geografia (Licenciatura)"
25,2564,120777,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Influência familiar","Geografia (Licenciatura)"
25,2564,120777,"Parda",1,"até R$ 1.405,50","Baixíssima","Étnico-racial","Todo escola pública","Outro","Geografia (Licenciatura)"
25,2564,120777,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Geografia (Licenciatura)"
25,2564,120777,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Geografia (Licenciatura)"
25,2564,120777,"Parda",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Outro","Geografia (Licenciatura)"
25,2564,120777,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Vocação","Geografia (Licenciatura)"
25,2564,120777,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Valorização Profissional","Geografia (Licenciatura)"
25,2564,120777,"Preta",1,"até R$ 1.405,50","Baixíssima","Mais de uma cota","Todo escola pública","Vocação","Geografia (Licenciatura)"
25,2564,120777,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Outro","Geografia (Licenciatura)"
25,2564,120777,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Vocação","Geografia (Licenciatura)"
25,2564,120777,"Branca",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Vocação","Geografia (Licenciatura)"
25,2564,120777,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Influência familiar","Geografia (Licenciatura)"
25,2564,120777,"Branca",1,"até R$ 1.405,50","Baixíssima","Mais de uma cota","Todo escola pública","Baixa concorrência","Geografia (Licenciatura)"
25,2564,120777,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Geografia (Licenciatura)"
25,2564,120777,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Mais de uma cota","Todo escola pública","Vocação","Geografia (Licenciatura)"
25,2564,120777,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Geografia (Licenciatura)"
25,2564,120777,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Baixa concorrência","Geografia (Licenciatura)"
25,2564,120777,"Preta",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Mais de uma cota","Todo escola pública","Outro","Geografia (Licenciatura)"
25,2564,120777,"Parda",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Baixa concorrência","Geografia (Licenciatura)"
25,2564,120777,"Branca",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Inserção no Mercado de Trabalho","Geografia (Licenciatura)"
25,2564,120777,"Parda",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Influência familiar","Geografia (Licenciatura)"
25,2564,120777,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Inserção no Mercado de Trabalho","Geografia (Licenciatura)"
25,2564,120777,"Parda",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Baixa concorrência","Geografia (Licenciatura)"
25,2564,120777,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Outro","Geografia (Licenciatura)"
25,2564,120777,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Mais de uma cota","Todo escola pública","Baixa concorrência","Geografia (Licenciatura)"
25,2564,120777,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Outro","Geografia (Licenciatura)"
25,2564,120777,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","Geografia (Licenciatura)"
25,2564,120777,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","Geografia (Licenciatura)"
25,2564,120777,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Geografia (Licenciatura)"
25,2564,120777,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Geografia (Licenciatura)"
25,2564,120777,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","Geografia (Licenciatura)"
25,2564,120777,"Parda",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Vocação","Geografia (Licenciatura)"
25,2564,121366,"Não quero declarar",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola pública","Vocação","Filosofia (Bacharelado)"
25,2564,121366,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Outro","Filosofia (Bacharelado)"
25,2564,121367,"Parda",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Vocação","Filosofia (Licenciatura)"
25,2564,121367,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Filosofia (Licenciatura)"
25,2564,121367,"Preta",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Filosofia (Licenciatura)"
25,2564,121367,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Maior parte escola pública","Outro","Filosofia (Licenciatura)"
25,2564,313436,"Parda",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola pública","Vocação","Ciências Sociais (Bacharelado)"
25,2564,313436,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Étnico-racial","Todo escola pública","Outro","Ciências Sociais (Bacharelado)"
25,2564,313436,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Maior parte escola pública","Vocação","Ciências Sociais (Bacharelado)"
25,2564,313436,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Outro","Ciências Sociais (Bacharelado)"
25,2564,313436,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Maior parte escola particular","Vocação","Ciências Sociais (Bacharelado)"
25,2564,313436,"Branca",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Maior parte escola particular","Vocação","Ciências Sociais (Bacharelado)"
25,2564,313436,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","Ciências Sociais (Bacharelado)"
25,2564,313448,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","Matemática (Bacharelado)"
25,2564,313448,"Branca",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Vocação","Matemática (Bacharelado)"
25,2564,313448,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Vocação","Matemática (Bacharelado)"
25,2564,313448,"Branca",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Vocação","Matemática (Bacharelado)"
25,2564,318388,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Física (Bacharelado)"
25,2564,318388,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Outro","Física (Bacharelado)"
25,2564,318388,"Branca",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Vocação","Física (Bacharelado)"
25,2564,318388,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Maior parte escola particular","Outro","Física (Bacharelado)"
25,2564,318388,"Não quero declarar",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Vocação","Física (Bacharelado)"
25,2564,1106561,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","Engenharia"
25,2564,1106561,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Outro","Engenharia"
25,2564,1106561,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","Engenharia"
25,2564,1106561,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Maior parte escola particular","Valorização Profissional","Engenharia"
25,2564,1106561,"Parda",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Valorização Profissional","Engenharia"
25,2564,1106561,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","Engenharia"
25,2564,1106561,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Engenharia"
25,2564,1106561,"Branca",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Influência familiar","Engenharia"
25,2564,1106561,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Vocação","Engenharia"
25,2564,1106561,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Inserção no Mercado de Trabalho","Engenharia"
25,2564,1106561,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","Engenharia"
25,2564,1106561,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Inserção no Mercado de Trabalho","Engenharia"
25,2564,1106561,"Preta",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Outro","Engenharia"
25,2564,1106561,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Outro","Engenharia"
25,2564,1106561,"Amarela",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Engenharia"
25,2564,1106561,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Baixa concorrência","Engenharia"
25,2564,1106561,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Outro","Engenharia"
25,2564,1106561,"Não quero declarar",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Vocação","Engenharia"
25,2564,1106561,"Preta",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Oferecido EAD","Engenharia"
25,2564,1106561,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","Engenharia"
25,2564,1106561,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Engenharia"
25,2564,1106561,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Inserção no Mercado de Trabalho","Engenharia"
25,2564,1106561,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Inserção no Mercado de Trabalho","Engenharia"
25,2564,1106561,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Outro","Engenharia"
25,2564,1106561,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","Engenharia"
25,2564,1106561,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Renda","Todo escola pública","Vocação","Engenharia"
25,2564,1106561,"Branca",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Influência familiar","Engenharia"
25,2564,1106562,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Prestígio Social","Engenharia"
25,2564,1106562,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Maior parte escola pública","Outro","Engenharia"
25,2564,1106562,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Valorização Profissional","Engenharia"
25,2564,1106562,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","Engenharia"
25,2564,1106562,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Valorização Profissional","Engenharia"
25,2564,1106562,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Engenharia"
25,2564,1106562,"Amarela",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","Engenharia"
25,2564,1106562,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","Engenharia"
25,2564,1106562,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Baixa concorrência","Engenharia"
25,2564,1106562,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Engenharia"
25,2564,1106562,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","Engenharia"
25,2564,1106562,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Engenharia"
25,2564,1106562,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Engenharia"
25,2564,1106562,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Vocação","Engenharia"
25,2564,1106562,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","Engenharia"
25,2564,1106562,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","Engenharia"
25,2564,1106562,"Branca",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Influência familiar","Engenharia"
25,2564,1106562,"Preta",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Engenharia"
25,2564,1106578,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Engenharia de Produção"
25,2564,1106578,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Inserção no Mercado de Trabalho","Engenharia de Produção"
25,2564,1106578,"Branca",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Maior parte escola pública","Inserção no Mercado de Trabalho","Engenharia de Produção"
25,2564,1106578,"Preta",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","Engenharia de Produção"
25,2564,1106578,"Parda",1,"até R$ 1.405,50","Baixíssima","Étnico-racial","Maior parte escola particular","Inserção no Mercado de Trabalho","Engenharia de Produção"
25,2564,1106578,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Vocação","Engenharia de Produção"
25,2564,1106578,"Branca",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola particular","Baixa concorrência","Engenharia de Produção"
25,2564,1106578,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Mais de uma cota","Todo escola pública","Outro","Engenharia de Produção"
25,2564,1106578,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Vocação","Engenharia de Produção"
25,2564,1106578,"Não quero declarar",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","Engenharia de Produção"
25,2564,1106578,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Inserção no Mercado de Trabalho","Engenharia de Produção"
25,2564,1106578,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Vocação","Engenharia de Produção"
25,2564,1106578,"Branca",1,"até R$ 1.405,50","Baixíssima","Outra cota","Todo escola particular","Valorização Profissional","Engenharia de Produção"
25,2564,1106578,"Branca",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola pública","Vocação","Engenharia de Produção"
25,2564,1106578,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Maior parte escola particular","Vocação","Engenharia de Produção"
25,2564,1106578,"Parda",1,"até R$ 1.405,50","Baixíssima","Mais de uma cota","Todo escola pública","Outro","Engenharia de Produção"
25,2564,1106578,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Inserção no Mercado de Trabalho","Engenharia de Produção"
25,2564,1106578,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Inserção no Mercado de Trabalho","Engenharia de Produção"
25,2564,1106578,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Baixa concorrência","Engenharia de Produção"
25,2564,1106578,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola pública","Vocação","Engenharia de Produção"
25,2564,1106578,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Outro","Engenharia de Produção"
25,2564,1106578,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Outro","Engenharia de Produção"
25,2564,1106578,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Outra cota","Maior parte escola particular","Inserção no Mercado de Trabalho","Engenharia de Produção"
25,2564,1106578,"Parda",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola particular","Inserção no Mercado de Trabalho","Engenharia de Produção"
25,2564,1106578,"Parda",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola pública","Vocação","Engenharia de Produção"
25,2564,1106578,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Outro","Engenharia de Produção"
25,2564,1106578,"Branca",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Vocação","Engenharia de Produção"
25,2564,1106595,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Inserção no Mercado de Trabalho","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Parda",1,"até R$ 1.405,50","Baixíssima","Outra cota","Todo escola pública","Outro","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Parda",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Outro","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Outro","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Preta",1,"até R$ 1.405,50","Baixíssima","Mais de uma cota","Todo escola pública","Outro","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Étnico-racial","Todo escola pública","Influência familiar","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Branca",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Baixa concorrência","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Não quero declarar",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Renda","Todo escola pública","Valorização Profissional","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Preta",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Parda",1,"até R$ 1.405,50","Baixíssima","Mais de uma cota","Todo escola pública","Outro","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Inserção no Mercado de Trabalho","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Preta",1,"até R$ 1.405,50","Baixíssima","Étnico-racial","Todo escola pública","Inserção no Mercado de Trabalho","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Parda",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola pública","Vocação","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Amarela",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Inserção no Mercado de Trabalho","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Renda","Todo escola pública","Baixa concorrência","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Parda",1,"até R$ 1.405,50","Baixíssima","Mais de uma cota","Todo escola pública","Outro","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Inserção no Mercado de Trabalho","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Amarela",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Inserção no Mercado de Trabalho","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Branca",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Outro","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Influência familiar","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Preta",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Branca",1,"até R$ 1.405,50","Baixíssima","Mais de uma cota","Todo escola pública","Baixa concorrência","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Preta",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Outro","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Baixa concorrência","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Parda",1,"até R$ 1.405,50","Baixíssima","Mais de uma cota","Todo escola pública","Influência familiar","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Inserção no Mercado de Trabalho","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Branca",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Vocação","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Parda",1,"até R$ 1.405,50","Baixíssima","Outra cota","Todo escola pública","Baixa concorrência","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Parda",1,"até R$ 1.405,50","Baixíssima","Mais de uma cota","Todo escola pública","Outro","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Baixa concorrência","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Valorização Profissional","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Baixa concorrência","Ciências Sociais (Licenciatura)"
25,2564,1106595,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","Ciências Sociais (Licenciatura)"
25,2564,1129147,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Valorização Profissional","Arquitetura e Urbanismo"
25,2564,1129147,"Branca",6,"R$ 9.370,01 a R$ 28.110,00","Alta","Não","Todo escola particular","Vocação","Arquitetura e Urbanismo"
25,2564,1129147,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Vocação","Arquitetura e Urbanismo"
